CAS	CS	535	Undergraduate Prerequisites: CAS CS 332; or consent of instructor.	Covers topics of current interest in the theory of computation chosen from computational models, games and hierarchies of problems, abstract complexity theory, informational complexity theory, time-space trade-offs, probabilistic computation, and recent work on particular combinatorial problems.
CAS	CS	538	Undergraduate Prerequisites: CAS CS 131 and CAS CS 237; or consent of instructor.	Basic Algorithms to guarantee confidentiality and authenticity of data.  Definitions and proofs of security for practical constructions.  Topics include perfectly secure encryption, pseudorandom generators, RSA and Elgamal encryption, Diffie-Hellman key agreement, RSA signatures, secret sharing, block and stream ciphers.
CAS	CS	542	Undergraduate Prerequisites: CAS CS 112; or equivalent programming experience, and familiarity with linear algebra, probability, and statistics.	Introduction to modern machine learning concepts, techniques, and algorithms. Topics include regression, kernels, support vector machines, feature selection, boosting, clustering, hidden Markov models, and Bayesian networks. Programming assignments emphasize taking theory into practice, through applications on real-world data sets.
CAS	CS	552	Undergraduate Prerequisites: CAS CS 112 and CAS CS 210; and competency with C/C++. CASCS350 is recommended, or consent of instructor.	Examines process synchronization; I/O techniques, buffering, file systems; processor scheduling; memory management; virtual memory; job scheduling, resource allocation; system modeling; and performance measurement and evaluation.
CAS	CS	558	Undergraduate Prerequisites: CAS CS 210; , CASCS237 is also recommended; or consent of instructor.	Introduces basic principles and techniques of building secure information systems. Covers network  security, web security, privacy, and basic cryptographic tools (symmetric and public key cryptography,  encryption, key exchange, hashing and signatures). Broader social, legal and political aspects of security  addressed.
CAS	CS	562	Undergraduate Prerequisites: CAS CS 460; or consent of instructor.	Research issues in the design and implementation of modern database  systems.  Spatial, temporal, and spatiotemporal index structures.   Indexing methods for image and multimedia databases and data  warehouses.  New data analysis techniques for large databases,  clustering and rule discovery for very large datasets.
CAS	CS	565	Undergraduate Prerequisites: CAS CS 112; or equivalent programming experience, and familiarity with linear algebra, probability, and statistics.	Introduction to data mining concepts and techniques. Topics include association and correlation discovery, classification and clustering of large datasets, outlier detection. Emphasis on the algorithmic aspects as well as the application of mining in real-world problems.
CAS	CS	585	Undergraduate Prerequisites: CAS CS 132 or CAS MA 242; and CASCS112 or equivalent programming experience and familiarity with calculus.	Introduction to images and video as multimedia data types and algorithms for image and video understanding based on color, shading, stereo, and motion. Topics include face recognition, human-computer interfaces, animal and vehicle tracking, and medical image analysis.
CAS	CS	591	None	Various issues in computer science. Two topics are offered Fall 2015. Students may take one or both for  credit. Section B1: E-Commerce. Inter-disciplinary perspectives on electronic commerce from seminal  papers on theoretical foundations and empirical  findings in computer science, information systems,  marketing, and economics communities; specific  fluency with big data; experimental methods; best  practices in data collection, mining, analysis, and ethics. Section C1: Graph Theory for the Internet Age.  Review of basic graph theory, definitions, key concepts, theorems, and algorithms. Introduces advanced  concepts such as random graph theory and spectral graph theory. Investigates models and concepts  that describe real-world networks, scale-free networks, preferential attachment, sparse and  inhomogenous models, etc.
CAS	EC	101	None	The first semester of a standard two-semester sequence for those considering further work in management or economics. Coverage includes economics of households, business firms, and markets; consumer behavior and the demand for commodities; production, costs, and the supply of commodities; price determination; competition and monopoly; efficiency of resource allocation; governmental regulation; income distribution; and poverty. Carries social science divisional credit in CAS.
CAS	EC	102	None	The second semester of a standard two-semester sequence for those considering further work in management or economics. National economic performance; the problems of recession, unemployment, and inflation; money creation, government spending, and taxation; economic policies for full employment and price stability; and international trade and payments. Carries social science divisional credit in CAS.
CAS	EC	201	Undergraduate Prerequisites: CAS EC 101.	Determination of commodity prices and factor prices under the differing market conditions of competition  and monopoly.
CAS	EC	202	Undergraduate Prerequisites: CAS EC 102.	Determination of aggregate income and employment. Analysis of fiscal and monetary policy. Inflation and  incomes policy. Problems of the open economy.
CAS	EC	203	Undergraduate Prerequisites: CAS EC 101 and CAS EC 102.	Statistical techniques are presented and applied to a variety of economics problems. Extensive use of the statistical software package STATA.
CAS	EC	204	Undergraduate Prerequisites: CAS EC 203 or CAS MA 214 or SMG SM 221.	Builds on the material in CAS EC 203, developing more complex statistical techniques and applications.
CAS	EC	303	Undergraduate Prerequisites: CAS EC 101 and CAS EC 102.	Statistical techniques are presented and applied to a variety of economics problems. Extensive use of the  statistical software package STATA. This is a more theoretically advanced version of CAS EC 203.
CAS	EC	304	Undergraduate Prerequisites: CAS EC 303 or CAS MA 214 or SMG SM 221.	Builds on the material covered in CAS EC 303, developing more complex statistical techniques and  applications. This is a more theoretically advanced version of CAS EC 204.
CAS	EC	320	Undergraduate Prerequisites: CAS EC 101 and CAS EC 102.	Theoretical and empirical examination of the structural changes associated with the process of economic development; special reference to poor regions and countries; rigorous analysis of criteria for policy judgments in developing planning and programming.
CAS	EC	322	Undergraduate Prerequisites: CAS EC 101 and CAS EC 102; , and enrollment in the London Internship Program.	Examines the economic structure, institutional evolution, and political configuration in the countries of the  Middle East and North Africa. Issues addressed include legacies of the colonial era, the impact of oil, and  the problem of industrialization in resource-based economies.
CAS	EC	323	Undergraduate Prerequisites: CAS EC 201.	Introduction to a new field in economics that challenges the traditional model of rational decision-making and uses research in psychology to construct alternative models. Covers the theory of choice under certainty, uncertainty, and temptation; biases in judgment; social preferences.
CAS	EC	325	Undergraduate Prerequisites: CAS EC 201 and CAS EC 305;  (or CASEC203 or CASEC303).	Examines who is poor in the United States and how the evidence of poverty has changed over time.  Various economic theories for the causes of poverty and discrimination are presented for examination and discussion.
CAS	EC	330	Undergraduate Prerequisites: enrollment in the London Internship Program.	(Meets with CAS IR 336 E.) Examines the contemporary infrastructure of British State and EU involvement in  the economy via  regulation, investment, security and defense. Introduction to EU perspective on  competition policies,  environment, agriculture, the single currency, and security policy. Lectures,  discussion, field trip to Brussels.
CAS	EC	332	Undergraduate Prerequisites: CAS EC 201.	Structure of the American economy. The theory of imperfect competition. Topics include firm concentration and conglomeration, consumer ignorance and market failure, and advertising and technological change as part of market performance.
CAS	EC	333	Undergraduate Prerequisites: CAS EC 201 or CAS EC 332.	Discussion of selected markets determined by the instructor. Introduction to antitrust and regulatory policy.
CAS	EC	337	Undergraduate Prerequisites: CAS EC 201.	Economic analysis of current important legal issues. Contributions of economics to analysis of contracts, torts property, and crime. Effects of property rights on allocation of resources and distribution of income. Market and nonmarket schemes of regulating the environment.
CAS	EC	341	Undergraduate Prerequisites: CAS EC 202.	Survey of commercial and central banking institutions. Examination of macro relations between financial organizations and principal objectives of stabilization policy.
CAS	EC	342	Undergraduate Prerequisites: CAS EC 341; or consent of instructor.	After a brief survey of the development of modern monetary theory, concentration on selected theoretical aspects of monetary economics and financial organization covered in CAS EC 341. Additional emphasis on capital theory and macroeconomic models. Research paper required.
CAS	EC	346	None	Familiarizes students with the structure of the European financial system, covering the principal financial markets and institutions, and the analytical concepts and tools that help to explain the processes of price formation and the behavior of participants in these markets. Major financial markets covered are spot and foreign exchange dealings, the Eurocurrency and Eurobond markets, futures and options, and swaps and options. Essential background theory is combined with an emphasis on actual events and activities of the major players.
CAS	EC	355	Undergraduate Prerequisites: CAS EC 201.	Analysis of economic theories of human resources management and labor relations as they relate to wage determination, human capital investment, and labor productivity. Analyzes public policies toward unions, collective bargaining, and workplace regulation using historical materials and contemporary cases.
CAS	EC	356	Undergraduate Prerequisites: CAS EC 201.	Application of current theories of labor supply and demand, wages, education and experience, immigration, labor efficiency, discrimination, and unemployment. Appraisal of the effects of government policies on labor markets.
CAS	EC	360	Undergraduate Prerequisites: acceptance into the London Internship Program.	Analysis of UK governance and economic policy formation. Exposition of UK?s changing trading relationship between its Empire and the EU, and the UK's current economic relationship with its former colonies.
CAS	EC	361	None	Offers a broad understanding of the European Union, its history and its prospects for growth beyond the current member-states. Topics: Europe in search of new structures; institutions of the Union; instruments and systems of organization; economic policies of the European Union; social dimensions of an integrated market; monetary policies; and relations with other free market nations, with Eastern and Central Europe, and with developing countries.
CAS	EC	363	Undergraduate Prerequisites: CAS EC 101;  or consent of instructor.	(Meets with CAS AA 363.) Surveys the economic history of African Americans within the context of the development of the American and global economies. Topics include the economics of slavery; race and industrialization; the Great Migration; anti-discrimination legislation; and the historical origins of contemporary racial inequalities.
CAS	EC	364	Undergraduate Prerequisites: enrollment in BU's London Internship Programme.	Develops students' ability to apply microeconomic analysis to a range of economic problems and policies.  Students become familiar with the main microeconomic policies used within the UK. Assumes students  have completed an introductory course in microeconomics.
CAS	EC	365	Undergraduate Prerequisites: CAS EC 101 and CAS EC 102.	Historical development and role of institutions underlying market economies. Topics include contract enforcement and trading institutions, financial institutions, property rights in land, environmental resources such as water management and fisheries, economic infrastructure, regulation of labor, and capital markets.
CAS	EC	367	Undergraduate Prerequisites: CAS EC 201.	Basic principles of public finance; consideration of classical and modern attitudes toward government revenues and expenditures. Survey of problems related to public debt and budget making. Evaluation of fiscal policy as an instrument of control.
CAS	EC	368	Undergraduate Prerequisites: CAS EC 101 and CAS EC 102.	This course description is currently under construction.
CAS	EC	369	Undergraduate Prerequisites: CAS EC 101 and CAS EC 102.	Contemporary issues of economic and social policy. Macroeconomic issues: inflation, stabilization, and the debt crisis. Foreign trade and economic restructuring. Poverty and income distribution. Role of the state.
CAS	EC	370	Undergraduate Prerequisites: CAS EC 201 ; CAS EC 202 ; CAS EC 305;  (or CASEC203 or CASEC303).	Introduces the working of the Chinese economy. Combines historical-institutional and theoretical- quantitative approaches to study the transformation of China's economy into a market economy with  special characteristics.
CAS	EC	371	Undergraduate Prerequisites: CAS EC 201.	Role of economics in environmental planning. Economic analysis of the causes of pollution and its control through taxes, the use of property rights, and standards. Application of cost-benefit models as an aid in policy decisions affecting the environment.
CAS	EC	372	Undergraduate Prerequisites:  enrollment in the Dublin Internship Program; and CAS EC 101 or CAS EC 102, or consent of instructor.	None
CAS	EC	377	Undergraduate Prerequisites: CAS EC 201.	Examines economic growth from the perspective of the structure, conduct, and performance of business. Combines economic theories of conduct and strategy with industry case studies and evaluates the effect of government policy toward business and labor on the performance of the economy.
CAS	EC	385	Undergraduate Prerequisites: CAS EC 201;  and either CAS EC 203 or CAS EC 305; or the equivalent.	Applies the tools of microeconomic theory and empirical methods to study such questions as the optimal  design of sports leagues, the impact of new stadiums on a local economy, fan (customer) discrimination,  and salary differentials between players.
CAS	EC	387	Undergraduate Prerequisites: CAS EC 201.	Concepts of health economics applicable to both developed and developing countries. Topics include effect of health on the economy, effect of health care on health, hospital behavior, health work-force supply, and demand for health care.
CAS	EC	391	Undergraduate Prerequisites: CAS EC 201.	The pure theory of international trade. Topics include comparative advantage and gains from trade, tariff and nontariff barriers to trade, and case studies in international economic policy.
CAS	EC	392	Undergraduate Prerequisites: CAS EC 202.	Basic issues of international finance. Topics include the balance of payments, balance of payments adjustments, theories of exchange rate determination, and case studies in international economic policy.
CAS	EC	401	None	None
CAS	EC	402	None	None
CAS	EC	403	Undergraduate Prerequisites: CAS MA 121 or CAS MA 123 or CAS MA 127; or consent of instructor.	Models of decision-making in which the choices of different individuals interact:  basic equilibrium notions in normal form games, including signaling games and repeated games.  Applications include auctions, foreign policy, takeover bids, entry deterrence, cooperation and conflict, financial markets, and public goods.
CAS	EC	404	Undergraduate Prerequisites: CAS EC 201; and one of CAS MA 121, 122, 123, 124, 127 or 129, or consent of instructor.  Recommended: CAS EC 403.	Introduction to the field of information economics and its applications. Covers a wide range of situations in which players have access to different private information and this private information differently affects their incentives and strategic behavior.
CAS	EC	436	Undergraduate Prerequisites: CAS EC 201; and CASMA121 or CASMA123 or CASMA127 and CASEC305 or CASMA213 and CASMA214, or SMGSM221.	Economic analysis of the architecture of firms and other organizations. Topics include firm boundaries, the allocation of ownership and control, integration and outsourcing, corporate governance, performance evaluation, and compensation.
CAS	EC	445	Undergraduate Prerequisites: CAS EC 201 ; CAS EC 202 ; CAS EC 305; and CASMA121 or CASMA123 or CASMA127.	For advanced undergraduates. Emphasis on quantitative links between theory and data. Topics include expected utility, portfolio choice and the capital asset pricing model, interest rates and monetary policy, the relation between the real economy and the stock market.
CAS	EC	464	None	Examines the major economies of the Asian Pacific Rim, focusing in particular on industrialization,  international trade, and financial markets. Initally, these issues are considered from a comparative  perspective. The experience of individual countries is then examined more closely.
CAS	EC	491	None	None
CAS	EC	492	None	None
CAS	EC	501	Undergraduate Prerequisites: CASEC201 or equivalent, and either CASEC505 or CASMA225, or consent of instructor.	Covers the basic concepts and techniques of microeconomic theory. Topics include consumer demand and its foundation on preferences and budget constraints, economics of uncertainty and imperfect information, production theory, applied competitive equilibrium analysis, elementary game theory, and imperfect competition.
CAS	EC	502	Undergraduate Prerequisites: CAS EC 202 or equivalent, or consent of instructor.	Brief overview of macroeconomics, leading to successive focus on long-run economic growth and inflation, and on short-run fluctuations with emphasis on the role of fiscal and monetary policy. Readings from research journals; introduction to analysis of macroeconomic data.
CAS	EC	505	Undergraduate Prerequisites: CAS MA 121; or consent of instructor.	Stresses the formulation of economic problems in mathematical terms. Topics covered include partial derivation, total differentials, constrained maximization, matrix algebra, dynamic analysis, and discounting. Cannot be taken for credit by concentrators in Mathematics or Economics and Mathematics.
CAS	EC	507	Undergraduate Prerequisites: CAS EC 305; or equivalent and elementary calculus.	Covers descriptive statistics, measures of association, dispersion, frequency distribution, probability, sampling distributions, estimation, and hypothesis tests. Introduces multivariate regression analysis, with emphasis on specification, testing, and interpretation of econometric models. Required use of statistical software packages to generate results.
CAS	EC	508	Undergraduate Prerequisites: CAS EC 507;  and for undergraduate students only, (CASEC414).	Provides standard econometric tools for performing and evaluating empirical economic research in academic or business settings. Introduces basic concepts: quantification of uncertainty using confidence intervals, inference of causal relationships in regressions, and prediction based on regression estimates. Use of statistical software.
CAS	EC	509	Undergraduate Prerequisites: CAS EC 507 and CAS EC 508;  or consent of instructor.	Introduction to standard time series techniques and some advanced cross-sectional techniques in  econometrics. Emphasis on applications in economics, political science, finance, marketing, and other  areas of social science and business.
CAS	EC	513	Undergraduate Prerequisites: CAS MA 121 or CAS MA 122 or CAS MA 123 or CAS MA 124 or CAS MA 127 or CAS MA 129; or instructor's permission.	Models of decision-making in which the choices of different individuals interact:  basic equilibrium notions in normal form games, including signaling games and repeated games.  Applications include auctions, foreign policy, takeover bids, entry deterrence, cooperation and conflict, financial markets, and public goods.
CAS	EC	515	Undergraduate Prerequisites: CAS EC 201 or CAS EC 211; and one of CAS MA 121, 122, 123, 124, 127 or 129, or consent of instructor.  Recommended: CAS EC 403.	Introduction to the field of information economics and its applications. Covers a wide range of situations in which players have access to different private information and this private information differently affects their incentives and strategic behavior.
CAS	EC	517	Undergraduate Prerequisites: one calculus course numbered CAS MA121 or higher, CAS EC201 or EC501,and EC202 or EC502 (EC515 recommended); or consent of instructor.	Economic models analyzing the relationship between rational economic decisions and flows of information, with diverse micro- and macro- economic applications.
CAS	EC	521	Undergraduate Prerequisites: CASEC201 (or 211) and CASEC202 (or 212).	Analysis of the problems of economic development, with emphasis on economic growth, macroeconomic stability, income distribution, and structural change. In a case study using historical data, students analyze a current problem and policy measures that might address it.
CAS	EC	522	Undergraduate Prerequisites: one year of graduate study.	Case study approach to questions of employment, trade, macro-policy, and development strategy;  including relationship between economic growth, economic policy, and income distribution.
CAS	EC	531	Undergraduate Prerequisites: CAS MA 121;  (or a more advanced calculus course) and CAS EC201(or a more advanced microeconomics course), or consent of instructor.	Focuses on the main interactions between firms and consumers under different market conditions and market structures. Among the issues discussed: profit maximization, monopoly power, price discrimination, bundling, oligopoly and imperfect competition, entry deterrence, quality choice, and advertising.
CAS	EC	536	None	Economic analysis of the architecture and performance of firms and other organizations. Topics include firm boundaries, the allocation of ownership and control, integration and outsourcing, corporate governance, performance evaluation, and compensation. May not be taken for credit in addition to CAS EC 436.
CAS	EC	541	Undergraduate Prerequisites: consent of instructor.	Combines monetary economics, macroeconomics, and finance. Focus on the interactions among money, interest rate, and consumption and on their consequences for monetary policy and asset prices (bonds, stocks, and currencies).
CAS	EC	542	Undergraduate Prerequisites: CAS EC 341 or CAS EC 342; or consent of instructor.	The role of money and financial institutions in the economy. The money supply process, models of money demand, financial markets, interest rates and asset prices, and the transmission of monetary policy. Financial intermediary management and regulation; derivatives and risk management.
CAS	EC	544	Undergraduate Prerequisites: CAS EC 201 or EC 501, or equivalent; and CAS EC 202 or EC 502, or equivalent; and CAS MA 121 or MA 123 or MA 127 or EC 505, or equivalent; and CAS EC 507, or equivalent.	An introduction to the theory and applications of dynamic optimization and equilibrium analysis in discrete  time. Focuses on numerical methods for solving many economic problems. Topics include difference  equations, dynamic programming, and business cycle models.
CAS	EC	545	Undergraduate Prerequisites: CAS EC 201 ; CAS EC 202 ; CAS EC 305; and one approved Calculus Course (CAS MA 121, 122, 123, 124, 127, or 129) or consent of instructor.	Provides a sound understanding of the economic principles of finance, including the financial decisions and capital structure of a corporation, and its relation to capital markets. Models of capital asset pricing and investors' behavior are also discussed.
CAS	EC	551	Undergraduate Prerequisites: CAS EC 201 or CAS EC 211; , and CASEC202 or CASEC212, or consent of instructor.	Economic behavior of labor markets and labor market institutions in the United States. Wage determination, labor allocation, discrimination, economics of trade unions, and industrial relations.  Implications of labor market behaviors for public policy.
CAS	EC	561	Undergraduate Prerequisites: CAS EC 201 or CAS EC 211; or consent of instructor.	Applies microeconomic theory to public-policy decisions worldwide, using a methodology of applied welfare economics or cost-benefit analysis. Applications are to project evaluation, taxation, regulation, shadow pricing, privatization, policy impact analysis, and valuation of external effects such as pollution and congestion.
CAS	EC	565	Undergraduate Prerequisites: CAS EC 101.	Historical development and role of institutions underlying market economies. Topics include contract enforcement and trading institutions, financial institutions, property rights in land, environmental resources such as water management and fisheries, economic infrastructure, regulation of labor, and capital markets.
CAS	EC	569	Undergraduate Prerequisites: CAS EC 101 or CAS EC 111; and junior standing.	Introduction to current research in African American economic history. Topics include slavery and its aftermath, the long-term evolution of racial economic differences, segregation, voting rights, and anti-discrimination legislation. Also offered as CAS AA 569.
CAS	EC	571	Undergraduate Prerequisites: CAS EC 201 or CAS EC 211 or CAS EC 501.	Environmental resources and markets characterized from physical, economic, and legal standpoints. Welfare arguments for public sector intervention. Methodologies for policy assessment and simulation analyzed, including project analysis, new technology, evaluation models, deterministic and econometric models.
CAS	EC	572	Undergraduate Prerequisites: CAS EC 201 or CAS EC 211 or CAS EC 501.	Examines economic theory and case studies of antitrust policy, government regulation of private industry and operation of state owned enterprises. Case studies are drawn from both industrialized and developing countries.
CAS	EC	581	Undergraduate Prerequisites: CAS EC 501.	Demand for insurance and health care, moral hazard, and adverse selection. Supply of health care, quality and price competition. Physician agency, payment systems, capitation, risk management, and managed care. Emphasis on U.S. institutions, although concepts are relevant to other countries.
CAS	EC	591	Undergraduate Prerequisites: CAS EC 304 and CAS EC 391.	Theory of international trade; empirical evidence from both industrialized and developing economies. The factor content of trade, technology and trade patterns, scale economies and imperfect competition, elements of economic geography. Policy interventions: tariffs, the exchange rate, trading blocs, and political economy of reform.
CAS	EC	595	Undergraduate Prerequisites: CAS EC 502; or consent of instructor.	Applies economic tools to open-economy macroeconomics. Topics include the determinants of the current account, exchange rate management, international capital markets, and growth in the world economy. Topical issues: the formation of the Euro; debt and financial crisis in developing countries.
CAS	EC	597	Undergraduate Prerequisites: Completion of the MA Economics Core (CASEC501, CASEC502, CASEC507, CASEC508).	(For students starting the program in spring, the prerequisites may be abridged to CASEC501 and  CASEC507 by departmental approval.) With departmental approval, MAEP students may work in an off- campus internship lasting six weeks or more, receive on-the-job training complementing their academic  studies, and earn academic credits towards their degrees. Grades are based on reports from student and  workplace supervisor.
CAS	EC	598	Undergraduate Prerequisites: CASEC201 or CASEC501, or equivalent; CASEC305 or CASEC507, or equivalent; CASEC391 or CASEC591, or equivalent; CASMA121 or CASMA123 or CASMA127 or CASEC505, or equivalent; or consent of instructor	Analyzes various facets of globalization from both theoretical and empirical perspectives, using tools from  international trade theory. Topics include firm-level trade patterns, multinational production, foreign direct  investment, the creation of global vertical supply chains, outsourcing, and offshoring.
CAS	EE	348	Undergraduate Prerequisites:  enrollment in the Venice Environmental Studies Program.	None
CAS	EE	349	Undergraduate Prerequisites:  enrollment in the Venice Environmental Studies Program.	None
CAS	EI	501	Undergraduate Prerequisites: junior standing or consent of instructor.	An introduction to the theory, practice, and principles of editorial decisions, such as questions of modernization, revision, and annotation. Featuring a dozen visiting speakers and attending to notable editorial achievements.
CAS	EI	503	Undergraduate Prerequisites: junior standing or consent of instructor.	Fundamentals of textual scholarship: bibliography, paleography, typography, textual criticism, and annotation.
CAS	EI	505	None	Manuscripts, letters, literature, film, etc-inspire our Howard Gotlieb Archival Research Center. This course  explores these for understanding and enjoyment. At Gotlieb and the Editorial Institute, undergraduate and  graduate students have their hands on originals, on presentation, and on individual interests.
CAS	EI	507	Undergraduate Prerequisites: CAS EI 509.	A graduate-level course. It examines the history, principles, and practices of book publication focusing on   scholarly and serious trade monographs. The course is designed for editors, scholars, and writers.
CAS	EI	508	Undergraduate Prerequisites: junior standing and consent of instructor.	An introduction to editorial work in several disciplines, highlighting the practices, problems, and solutions encountered in each and identifying common principles where found.  Editorial case histories in English literature, the Bible, classical texts, philosophical works, and music are considered.
CAS	EI	509	None	The history of the book from Gutenberg to Google. Consideration is given to: parallels between the print  and electronic revolutions; libraries and archives, authorship and copyright, publishing processes and  reading practices, and the future of the book.
CAS	EN	120	None	Limited enrollment.  Variable topics.  Through discussions and frequent writing assignments, students develop skills in the close reading of literary texts and learn to express their interpretive ideas in correct and persuasive prose.  Satisfies CAS WR 100 requirement.
CAS	EN	121	None	Study of literature in English or English translation -- poetry, drama, and prose narrative -- outside of  British and American traditions. Attention to such topics as cultural self-construction, relationships of  historical context to artistic expression, and development of literary forms. Carries humanities divisional  credit in CAS.
CAS	EN	125	None	Introduces key concepts for understanding major developments in modern literature. Readings in  poetry,  drama and fiction from varying traditions, designed to motivate an interest in some of the most  engaging,  and challenging, works of our time. Topics vary by instructor. Carries humanities divisional credit in CAS. Topic for Fall 2015, Section B1:  Modern Jewish Writers. This course examines modern Jewish fiction with an emphasis on the historical  and cultural trends that contributed to its formation. The richness of Jewish literary life is explored  through a variety of short stories, graphic novels, films, and novels. Also offered as CAS RN 207 A1.
CAS	EN	127	None	Readings may include works of fiction, poetry, or drama composed in America from the colonial period to  the present. Attention to a wide range of literary works and historical and cultural contexts. Topics vary by  instructor. Carries humanities divisional credit in CAS.
CAS	EN	128	None	The literary and cultural geography of the city of Boston, from Puritan sermons to modern crime fiction. Readings by Winthrop, Wheatley, Hawthorne, Alcott, King, Malcolm X, Lowell, and Lehane; required fieldwork in graveyards, war memorials, the MFA, and Fenway Park. Carries humanities divisional credit in CAS.
CAS	EN	130	None	Through readings in British and/or American literature, an exploration of some of the following topics:  science and technology as literary themes; historical construction of science and art; similarities and  differences between literary and scientific methods; the development of science fiction. Carries humanities  divisional credit in CAS.
CAS	EN	141	None	Introduces critical concepts for analyzing works of fiction. Readings in different periods, genres, and  traditions, ranging from canonical masterpieces to unheralded literary gems, aimed to cultivate an appetite  for the pleasures, and rigors, of narrative art. Topics vary by instructor. This course cannot be taken for  credit in addition to the course with the same number that was previously titled "Literary Types: Fiction."  Carries humanities divisional credit in CAS.
CAS	EN	142	None	Introduction to the understanding, interpretation, and appreciation of a wide range of poetry. Focus on  poetic form, genre, and style, with explorations of cultural and aesthetic contexts. Particular emphasis on  close, careful reading and discussion. Topics vary by instructor. This course cannot be taken for credit in  addition to the course with the same number that was previously titled "Literary Types: Poetry." Carries  humanities divisional credit in CAS.
CAS	EN	143	None	Introduction to dramatic literature and performance. Readings may include works from the classical period  to the present, with particular emphasis on learning how to read and understand dramatic literature as a  form and in cultural context. Topics vary by instructor. This course cannot be taken for credit in addition to  the course with the same number that was previously titled "Literary Types: Drama."  Carries humanities  divisional credit in CAS.
CAS	EN	144	None	Live plays and performances around Boston taught in conjunction with discussions of theater history and  theories of acting. Readings and performances vary, but typically include one Greek drama, one  Shakespeare play, and at least one modern work. Carries humanities divisional credit in CAS.
CAS	EN	163	None	A critical introduction to Shakespeare through intensive analyses of six or seven plays. Possible attention  to such topics as literary sources, early modern stagecraft, performance history, and contemporary film  adaptation. Carries humanities divisional credit in CAS.
CAS	EN	164	None	Representative tragedies, comedies, and histories. Primarily for students not concentrating in English. CAS EN 163 not prerequisite for EN 164. Carries humanities divisional credit in CAS.
CAS	EN	175	None	Survey and analysis of cinema as an expressive medium from the silent period to the present. Films are  screened weekly and discussed in conjunction with works of literature. Students must register for  screening, discussion, and lecture. Also offered as CAS CI 201.
CAS	EN	195	None	How does literature relate to the history of ideas? How do poems and stories explore philosophical beliefs?  Readings may include novels, epics, dialogues, sermons, theoretical treatises, and poetry, all engaging  with broad questions about meaning, selfhood, divinity, politics, community, value. Carries humanities  divisional credit in CAS.
CAS	EN	202	None	An introduction to writing in various genres: poetry, fiction, plays. Students' work discussed in class. Designed mainly for those with little or no experience in creative writing. Does not give concentration credit. Enrollment limited.
CAS	EN	220	None	Fundamentals of literary analysis, interpretation, and research. Intensive study of selected literary texts centered on a particular topic. Attention to different critical approaches. Frequent papers. Limited class size. Required of concentrators in English. Satisfies WR 150 requirement.
CAS	EN	221	None	Introduction to the major works of ancient and medieval literatures that influenced later Continental, English, and American literature: the Bible, Homeric epic, Greek tragedy, Vergil's Aeneid, and Dante's The Divine Comedy. Required of concentrators in English. Cannot be taken for credit in addition to the course by the same title that was formerly numbered CAS HU 221.
CAS	EN	304	Undergraduate Prerequisites: consent of instructor, to whom five to ten poems must be submitted during the period just before classes begin.	The writing of poems discussed in a workshop setting. For the more advanced student. Individual conferences. Limited enrollment.
CAS	EN	305	Undergraduate Prerequisites: consent of instructor, to whom two or three short stories must be submitted during the period just before classes begin.	The writing of short stories and perhaps longer fiction discussed in a workshop setting. For the more advanced student. Individual conferences. Limited enrollment.
CAS	EN	306	None	Students write and discuss their plays in a workshop setting. Individual conferences. Limited enrollment.
CAS	EN	310	Undergraduate Prerequisites: enrollment in the BU London Internship Programme.	Detailed study of texts selected from a variety of representative and influential modern British and Irish  authors since 1900.
CAS	EN	322	Undergraduate Prerequisites: CAS EN 220 and CAS EN 221.	Beginnings of English literature from Anglo-Saxon period to end of the seventeenth century. Topics include the development of various poetic forms, medieval romance, and British drama. Authors may include Chaucer, Kempe, Shakespeare, Marlowe, Donne, and Milton.
CAS	EN	323	Undergraduate Prerequisites: CAS EN 322.	Overview of English literature between 1700 and 1900. Topics include London as urban center, modern prose fiction, Romantic and Victorian poetry, tensions between religion and science. Authors may include Pope, Swift, Wordsworth, Austen, Dickens, Tennyson, Wilde.
CAS	EN	326	None	Examines representations of gender and sexuality in diverse art forms, including drama, dance, film, and  literature, and how art reflects historical constructions of gender. Discussions of dramatic and literary texts  are supplemented by film screenings, performance events, and readings in feminist and queer theory.  Cannot be taken for credit in addition to the course entitled "Voices of Women" numbered CAS EN 326.   Also offered as CAS WS 326.
CAS	EN	327	Undergraduate Prerequisites: one EN literature course or junior or senior standing.	May be repeated for credit as topics change each semester. Topic for Fall 2015: Fictions of the Modern  American South. Novels, short stories, drama, film, and other media imagining the US South. Discussion of  D.W. Griffith, Faulkner, Welty, Hurston, Margaret Mitchell, Flannery O'Connor, Tennessee Williams; South- themed movies, TV dramas.
CAS	EN	340	Undergraduate Prerequisites: enrollment in the London History & Literature Programme.	Using a selection of poems, plays, and novels, this course explores the imaginative potential of London.  Close attention to specific historical developments in relation to works by authors from Spenser to McEwan.
CAS	EN	341	Undergraduate Prerequisites: junior or senior standing or one previous literature course.	An introduction to the history of the Anglophone novel, from its origins in early modern England to its  status as the dominant literary form of modernity. Readings include Defoe, Austen, Dickens, James, Woolf,  Morrison, and Coetzee.
