CFA	AR	866	Secondary Methods of Art Education (4 credits; spring semester)		This course is designed to acquaint the learner with the role of an art educator in the secondary setting.  Art content and concepts are used to teach the ways in which the design of studio learning experiences can enhance students' artistic, creative, and aesthetic development.  The cognitive, socio-cultural, and physical characteristics of pre-adolescent and adolescent learners that impact sound instructional methodology and planning as perceived by the school, the student(s), and the teacher are considered.
CFA	AR	881	Graduate Graphic Design 1		Comprehensive exercises in graphic design leading to the solution of advanced visual problems through a structured curriculum of both theoretical and practical studies. In addition to computer-aided graphic design, traditional methods, such as letterpress and photography are emphasized. The program is conceived to enable graduates to function in a constantly changing and expanding field.
CFA	AR	882	Graduate Graphic Design 1		A continuation of CFA AR 881. Comprehensive exercises in graphic design leading to the solution of advanced visual problems through a structured curriculum of both theoretical and practical studies. In addition to computer-aided graphic design, traditional methods, such as letterpress and photography are emphasized. The program is conceived to enable graduates to function in a constantly changing and expanding field. 3 cr, each semester.
CFA	AR	883	Graduate Graphic Design 2		A continuation of Graduate Graphic Design 1, emphasizing the thesis-an advanced and extensive individual project proposed by the student in consultation with the graphic design faculty. The thesis project is explored in depth and presented in a major exhibit at the end of the second year. Independent contact with faculty members is stressed.
CFA	AR	884	Graduate Graphic Design 2		A continuation of CFA AR 883. Emphasizes the thesis - an advanced and extensive individual project proposed by the student in consultation with the graphic design faculty. The thesis project is explored in depth and presented in a major exhibit at the end of the second year. Independent contact with faculty members is stressed. Offered each semester. 3.0 credits.
CFA	FA	137	Alexander Technique for the College of Fine Arts		Application of F.M. Alexander's discoveries to easy, economical self-use. This course is designed to teach the principles of Alexander Technique, and to develop an understanding of how the body is designed to function. Students will discover how to hold themselves and synchronize their bodies, exploring ways of sitting, standing and walking. The principles of the Alexander Technique will be applied to individual work. 1 cr.
CFA	FA	300	Insight into the Arts		Explores the nature of the arts in a complex and dynamic world and provides an understanding of the visual and performing arts as separate and distinct disciplines as well as disciplines which interact with each other and with social forces.  The arts will be seen in historical, structural, aesthetic and social contexts using the work of contemporary writers and artists.   The course is suited not only for students who have little previous experience in the arts but for those who have developed considerable understanding in one particular discipline and would benefit from an understanding of the other disciplines.
CFA	FA	325	Creatve Process		
CFA	FA	500	Arts Criticism: From the Old Media to the New		This class is dedicated to keeping critical thinking about the arts alive by taking the best of the craft of journalistic reviewing and bringing it into the brave new realm of blogs, web sites, and podcasting. The class will explore the direction public dialogue about the arts will take in the future.  Open to advanced undergraduate and graduate students university wide.
CFA	FA	510	Arts Leaders Forum		The "Arts Leaders Forum" consists of a series of conversations with arts leaders, including entrepreneurs, community leaders and established industry experts. Each week guests will share their experiences with the class. In addition to guest speakers, students will focus on leadership skills and exercises through readings and cases.  The goal of this course is to give students insight into the pressing issues of managing arts organizations,  to gain leadership skills and to provide insight into career options.
CFA	FA	520	Career Development in the Arts		This course is designed to help students envision ways to use their  education and creativity to become leaders in the arts. Practical skills,  such as how to write a project proposal, prepare a budget, research funding  options, and develop a marketing plan will be supplemented by lectures and  discussions to guide the students in understanding their unique talents and  how to use these to contribute to society, to make a living, and to be true  to their artistic goals.  Case studies, lectures, readings, and  interdisciplinary collaboration will be used to provide examples of each  week's topic of discussion. Students are expected to keep a journal to  record their own thoughts and explore specific themes addressed throughout  the semester.  Offered both semesters.
CFA	FA	550	Arts Internship		The Arts Internship class is designed to allow sophomores, juniors, and seniors in the Arts Leadership Minor to receive course credit while working in a professional setting.  Internships provide exposure to a workplace environment and offer the opportunity to use creative problem solving skills.  Each student will work with an Internship Adviser and Faculty Adviser. To register for the Arts Internship class, students must contact Jeannette Guillemin at jguillem@bu.edu.
CFA	ME	171	Brass Class		Familiarization of brass instruments (trumpet, trombone, horn, baritone, trombone and tuba). Basic performance skills as well as pedagogical techniques for teaching brass instruments to beginners will be developed. Knowledge of methodologies and maintenance of brass instruments will also be developed. Music reading skills required. 1 cr.
CFA	ME	172	Percussion Class		Familiarization of percussion instruments (snare drum, marimba, timpani, auxiliary percussion instruments). Basic performance skills as well as pedagogical techniques for teaching percussion instruments to beginners will be developed. Knowledge of methodologies and maintenance of percussion instruments will also be developed. Music reading skills required. 1 cr.
CFA	ME	173	Woodwind Class		Familiarization of the woodwind instruments (clarinet, flute, oboe, bassoon, and saxophone). Basic performance skills, as well as pedagogical techniques for woodwind instruments to beginners will be developed. Knowledge of methodologies and maintenance of woodwind instruments will also be developed. Music reading skills required. 1.0 credit.
CFA	ME	174	String Class		Familiarization with string instruments. Basic performance skills as well as pedagogical techniques for teaching string instruments to beginners will be developed. Knowledge of methodologies and maintenance of the instruments will also be developed. Music reading skills required. 1 cr.
CFA	ME	203	Introduction to Music Learning and Teaching		Development of a personal orientation to music teaching and learning through  course readings, discussions, observations of varied music teaching contexts,  and peer teaching experiences. Critical exploration of contemporary music  education practices includes an exploration of music teacher identity and an  overview of the historical, philosophical, psychological, and sociological  foundations of music education.  Open to all students majoring in music at CFA  or CAS. 2 credits.
CFA	ME	261	Jazz 1: Performance & Context		Open to non-music majors and music majors for elective credit with advisor approval. Introduction to the American musical art form through recordings, videos, discussion, concerts and workshops; also an introduction to the role of jazz in education. 2 cr.
CFA	ME	304	Secondary Methods		Philosophical foundations and objectives of music programs in grades 5 through 12. Development of teaching materials and presentation of representative lessons; techniques of analysis and evaluation. Includes weekly observations cr 4.0
CFA	ME	405	Choral Methods		Survey and analysis of music for large and small ensembles including boys' and girls' glee clubs, mixed chorus, and choir of all levels of performance. Emphasis is placed on conducting and teaching music of the various style periods. 2.0 credits.
CFA	ME	406	Instrumental Methods		Study of techniques employed in the teaching of instruments; analysis of sequential experiences for beginning and intermediate instrumental students in homogeneous and heterogeneous classes; development, adaptation, and composing of materials and literature for instrumental instruction. 2.0 credits.
CFA	ME	407	Music Technology in Schools		Function and use of music education technology; development and use of computer, audio, video, and visual materials for the teaching of music. 2.0 credits.
CFA	ME	410	Practicum Seminar		Required for undergraduate and graduate Music Education students registered for Practicum.  First semester seminar topics will include development of an educational philosophy, resume preparation, job interviewing, and classroom behavior management.    Second semester seminar topics include a refresher on job interviewing, assessment, public and parental relations, and music program advocacy.   Case study sessions will help seniors analyze complicated classroom situations.  Students will be guided through the teacher licensure process and readied for entry into the music education job market. 0 cr. 2 semesters.
CFA	ME	411	Practicum 1 K-5		Pre-K-5. Supervised student teaching in grades K-5, weekly seminar, individual conferences with University supervisor. Six weeks; minimum 150 hours required. 4 cr. each semester.
CFA	ME	412	Practicum 2 5-8		Supervised student teaching in 5-8; weekly seminar, minimum of 150 clock hours; weekly seminar; individual conferences with University supervisor. 4 cr. each semester.
CFA	ME	413	Practicum 3 8-12		Supervised student teaching in grades 8 through 12; six weeks, minimum of 150 clock hours; weekly seminar; individual conferences with University supervisor. 4 cr. each semester.
CFA	ME	499	Independent Study: Undergraduates		Prereq: approval of advisor, the faculty member who is to supervise study, and department chairman. Plans must be submitted in advance of registration. (A maximum of 8 semester hours may be counted toward the degree). Open only to undergraduate students. 2-3 cr.
CFA	ME	603	Elementary Methods		Philosophy and goals of the general music program from kindergarten through grade 9. Techniques and experiences employed to implement the development of musical concepts and skills; activities and teaching materials related to the musical development of the child. Includes weekly observation cr 4.0
CFA	ME	604	Secondary Methods		Philosophical foundations and objectives of music programs in grades 5 through 12. Development of teaching materials and presentation of representative lessons; techniques of analysis and evaluation. Includes weekly observation. Includes weekly observations. cr 4.0
CFA	ME	605	Choral Methods		Choral music and teaching methods for large and small school ensembles including children's choirs, adolescent choirs, and mixed and single-gender choirs. Vocal attributes and ranges of all age groups. Development of age-appropriate vocal warm-ups, head voice, and healthy vocal production techniques. Choral literature studied will include unison, SA, SSA, SAB, TTBB, and SATB repertoire. Emphasis on ensemble development, literature selection, concert presentation, and development of a sequential choral program from elementary through high school. 2 cr.
CFA	ME	606	Instrumental Methods		Study of techniques employed in the teaching of instruments and instrumental ensembles in school settings. Comparative analysis of instrumental method series and scores for beginning students in homogeneous and heterogeneous class settings. Extension of lesson and ensemble instruction to middle and high school levels. Emphasis on ensemble development, literature selection, concert presentations, and development of a sequential instrumental program from elementary through high school. 2 cr.
CFA	ME	607	Music Technology in Schools		Function and use of music education technology; development and use of computer, audio, video, and visual materials for the teaching of music. Graduate students only.
CFA	ME	610	Practicum Seminar		Required for undergraduate and graduate Music Education students registered for Practicum.  First semester seminar topics will include development of an educational philosophy, resume preparation, job interviewing, and classroom behavior management.    Second semester seminar topics include a refresher on job interviewing, assessment, public and parental relations, and music program advocacy.   Case study sessions will help seniors analyze complicated classroom situations.  Students will be guided through the teacher licensure process and readied for entry into the music education job market. 0 cr. 2 semesters.
CFA	ME	611	Practicum 1 K-5		Pre-K-5. Supervised student teaching in grades K-5, weekly seminar, individual conferences with University supervisor. Six weeks; minimum 150 hours required. 4 cr. each semester.
CFA	ME	612	Practicum 2 5-8		Supervised student teaching in 5-8; weekly seminar, minimum of 150 clock hours; weekly seminar; individual conferences with University supervisor. 4 cr. each semester.
CFA	ME	613	Practicum 3 8-12		Supervised student teaching in grades 8 through 12; six weeks, minimum of 150 clock hours; weekly seminar; individual conferences with University supervisor. 4 cr. each semester.
CFA	ME	661	Jazz History and Performance Techniques 1		Open to non-music majors and music majors for elective credit with advisor approval. Introduction to the American musical art form through recordings, videos, discussion, concerts and workshops; also an introduction to the role of jazz in education. 2 cr.
CFA	ME	711	Introduction to Music Education Research		Overview of music education research. Research design and methodology to include development of hypotheses, problems and subproblems, qualitative research, survey, observational, causal comparative, experimental, evaluation, and historical research. Ability to understand, interpret, and use research in teaching and learning. Designed primarily for master's degree students.
CFA	ME	799	Curriculum Organization in Music Education		Philosophies and objectives of music in public education; scope and sequence of curriculum appropriate for general choral and instrumental instruction. 4.0 credits.
CFA	ME	859	Critique in Music Education		This course normally serves as the final course in the DMA sequence. It brings theoretical and conceptual understandings from prior courses together with a range of research strategies, so that students can consider a possible research path.
CFA	MH	105	Music Appreciation		Basic materials of music; analysis of masterpieces of music with reference to cultural background; group attendance of concerts with preliminary discussion period. Course does not presuppose a technical knowledge of music. 2 cr.(*)
CFA	MH	106	Music Appreciation		Survey of music's dynamic interface with culture and society, past and present, including music's relationship to politics, race, religion, and identity. No preq. Open to all students. 2 cr.
CFA	MH	201	History & Literature of Music 1		Undergraduate Prerequisites: CFA Music majors only. Historical survey of music from Antiquity to the end of the Baroque. 3 cr. 1st sem.
CFA	MH	202	History & Literature of Music 1		Historical survey of music from Antiquity to the end of the Baroque.1st sem. For College of Arts and Sciences Music majors, or permission of instructor, 4 cr.
CFA	MH	211	History & Literature of Music 2		Historical survey of music from 1750 to the present, 2nd sem. For CFA Music majors, 3 cr.
CFA	MH	212	History & Literature of Music 2		Historical survey of music from 1750 to the present. 2nd sem. For College of Arts and Sciences Music majors or permission of instructor., 4 cr.
CFA	MH	324	Music in the Classical Period		Prereq: CFA MH201/211 and 202/212. Special topics in music from ca. 1750-1820, dealing mainly with symphonic, chamber, and keyboard music by Haydn and Mozart through Beethoven. 3 cr.
CFA	MH	325	Romantic Music		Prereq: CFA MH 201/211 and 202/212. Special topics in music from ca. 1820-1900, dealing mainly with orchestral, chamber and piano music, as well as Lieder, opera, program music, and individual or groups of composers, 3 cr.
CFA	MH	326	Music After 1900		Prereq: CFA MH 201/211 and 202/212. Special topics in orchestral, chamber, solo, and vocal genres from 1900 to the present covering such issues as atonality, neo-classicism, expressionism, the avant-garde, post-modernism, minimalism, technology, etc., and with individual or groups of composers, 3 cr.
CFA	MH	331	Topics in World Music		No prereq; open to all students. Selected topics concerning non-western music and culture, including colonialism and post-colonialism, orientalism, anthropological perspectives, modernization, transmission, migration, diaspora, and the influence of technology. 3 cr.
CFA	MH	334	Interdisciplinary Topics in Music History		No prereq; open to all students. Wide-angled and narrowly-focused topics dealing with music's application to and interaction with other disciplines, including the broader humanities, science, politics, and technology. 3 cr.
CFA	MH	336	Musical Cultures of the World		No prereq; open to all students. No prereq; open to all students. A survey of music and musical cultures from around the world, including traditions from Africa, India, Japan, Indonesia, North America, and Latin America. 3 cr.
CFA	MH	342	Masterpieces of Opera		An introduction to the forms and conventions of opera. This class will cover selected works from the Baroque to the present, with excursions to occasional live performances and open rehearsals. Open to all students except CFA and CAS Music Majors. 4 cr.
CFA	MH	344	Music & Society		A survey of the relationship between music, culture, and and the society it mirrors, with case studies drawn from Antiquity through contemporary popular music, spanning Western and non-Western traditions 4 cr.
CFA	MH	352	Popular Music: The Beatles		This course will examine the music of the Beatles in the cultural, social, and musical context of the Sixties. We shall look at the influences that played a part in the formation of their style; the magical interplay of talents among the four musicians; and the special partnership between Lennon and McCartney that led to the creation of some of the most enduring songs of the pop and rock era. This course is intended for the general university student and neither assumes nor requires previous training in music. 3 cr.
CFA	MH	401	Graduate Music History Review 1		Review of music history and literature from the Middle Ages to 1750. 2 cr.
CFA	MH	402	Graduate Music History Review 2		Review of music history and literature from the ca. 1750 to the present. 2.0 cr.
CFA	MH	424	Music in the Classical Period		Prereq: CFA MH 201/211 and 202/212. Special topics in music from ca. 1750-1820, dealing mainly with symphonic, chamber, and keyboard by Haydn and Mozart through Beethoven. For College of Arts and Sciences music majors or permission of instructor, 4 cr.
CFA	MH	425	Romantic Music		Prereq: CFA MH 201/211 and 202/212. Special topics in music from ca. 1820-1900, dealing mainly with orchestral, chamber and piano music, as well as Lieder, opera, program music, and individual or groups of composers. For College of Arts and Sciences music majors or permission of instructor, 4 cr.
CFA	MH	426	Music After 1900		Prereq: CFA MU 201/211 and 202/212. Special topics in orchestral, chamber, solo, and vocal genres from 1900 to the present covering such issues as atonality, neo-classicism, expressionism, the avant-garde, post-modernism, minimalism, technology, etc., and with individual or groups of composers. For College of Arts and Sciences music majors or permission of instructor, 4 cr.
CFA	MH	431	Topics in World Music		No prereq; open to all students. Selected topics concerning non-western music and culture, including colonialism and post-colonialism, orientalism, anthropological perspectives, modernization, transmission, migration, diaspora, and the influence of technology. 4 cr.
CFA	MH	434	Interdisciplinary Topics in Music History		No prereq; open to all students. Wide-angled and narrowly-focused topics dealing with music's application to and interaction with other disciplines, including the broader humanities, science, politics, and technology. 4 cr.
CFA	MH	436	Musical Cultures of the World		No prereq; open to all students. A survey of music and musical cultures from around the world, including traditions from Africa, India, Japan, Indonesia, North America, and Latin America. 4 cr.
CFA	MH	441	Jewish Music		Jewish music as an expression of Jewish heritage, from ancient Israel to modern America. Topics include sacred music, folk songs, musical influence of host countries, nineteenth-century themes and composers in Diaspora. Not available for credit to CFA and CAS music majors. 4 cr.
CFA	MH	499	Ind Study Undgr		
CFA	MH	561	World Music Ensemble		Learn to perform traditional world music in the context of an ensemble taught by specialists of African, Balinese, Latin American, and many other types of world music.  The specific musical style and type of group will change with each semester. Improve your rhythmic skills; lower performance anxiety. Enrollment is open to all students. No previous musical experience is necessary. variable cr. May be repeated for credit.
CFA	MH	563	World Music and Culture		Read, discuss, and begin to understand many traditions of World Music through performance and discussion taught in the oral tradition. Enrollment is open to all students, and no previous musical experience is necessary. No prereq.  [Var cr.]
CFA	MH	611	Music Research Techniques		Introduction to materials about music history and performance.  Topics include research methods, primary and secondary sources, reading and writing about music, editions and editing, and sound recordings.  2 cr.
CFA	MH	620	Topics in Musical Style		This course addresses a particular period or focus of compositional activity, covering the work or works of more than one composer and opening a view into a circumscribed but influential musical style. 3 cr. May be repeated for credit.  [ 3 cr.]
CFA	MH	629	Early Music Studies		Mini-course offered by the Center for Early Music Studies. Taught by eminent figures in the field of early music, this course is an intensive, laboratory-style immersion in early music scholarship and performance on selected topics, composers, and repertories, covering vocal and instrumental styles from the Middle Ages to the end of the 18th century. 1 cr. Can be repeated for credit.
CFA	MH	631	Individual Composers		This course will study the work of a single composer in depth, analyzing the work as a product both of individual style and of historical and cultural context. 3 cr. May be repeated for credit.
CFA	MH	681	Music of Our Time: Composers and Repertoire		The only constant feature in contemporary music is the aesthetic fragmentation. In this course we will acquire an overview of as broad a cross-section of contemporary composers, trends and music as possible. We will focus on composers and places that have become major hubs of compositional activity and ideas. Students will be assigned these different compositional hubs and be asked to trace out the music and personalities of that hub, hopefully leading to connections to other hubs and allowing a broad overview of the trends and their connections. Composers of as many different nationalities and aesthetic orientations as possible will be studied. 4 cr
CFA	MH	699	Master's Thesis		
CFA	MH	700	Research and Bibliography		Methods and materials of research in music. Bibliography and bibliographical aids. Style informal writing, leading historians of the past and present, introduction to musicology.
CFA	MH	711	Research and Bibliography		Methods and materials of research in music; bibliography and bibliographical aids; individual treatment in special areas; style in formal writing; leading historians of past and present; introduction to musicology. 3cr
CFA	MH	715	Writing DMA Recital Notes		The Recital Notes component of the DMA lecture-recital is the capstone written document for these programs, and we have found it advantageous (and necessary) to prepare all students for the specialized task of researching and writing their notes at the expected level. 1 cr
CFA	MH	724	Music of the Classic Era		Topics may include opera, symphony, chamber music, the Lied, sacred music, individual composers' and national styles, cultural context, reception, notation, analysis, and performance of Classic music. Permission of instructor. Meets with CFA MU 824. 3 credits. May be repeated for credit.
CFA	MH	726	Music in the 20th Century		Topics may include modernism, the replacement of tonality, music of war, opera, symphony, chamber music, sacred music, individual composers' and national styles, cultural context, reception, notation, analysis, and performance of twentieth-century music. Meets with  CFA MH 826.  Permission of instructor. 3 credits. May be repeated for credit.
CFA	MH	727	Special Topics in Musicology		Close study of specifically defined areas in the forefront of musicological research. Individual research papers and class research projects as assigned by the instructor. Permission of instructor. 3 cr. May be repeated for credit.(Meets with CFA MU 827)
CFA	MH	799	Master's Thesis		Ongoing work toward completion of Master's Thesis. 3 cr.
CFA	MH	820	Pro-Seminar in Musicology and Ethnomusicology		Required for graduate students in Musicology and Ethnomusicology. This course provides an overview of the historical development of the disciplines, explores research techniques, and introduces influential theoretical perspectives, including: empiricism, psychology, criticism, representation, gender, and globalization. Fall Semester. 4 credits.
CFA	MH	824	Seminar: Music of the Classic Era		Topics may include opera, symphony, chamber music, the Lied, sacred music, individual composers' and national styles, cultural context, reception, notation, analysis, and performance of Classic music. Permission of instructor. Meets with CFA MU 724. 4 credits. May be repeated for credit.
CFA	MH	826	Seminar: Music of the 20th Century		Topics may include modernism, the replacement of tonality, music of war, opera, symphony, chamber music, sacred music, individual composers' and national styles, cultural context, reception, notation, analysis, and performance of twentieth-century music. Meets with  CFA MH 726.  Permission of instructor. 4 credits. May be repeated for credit.
CFA	MH	827	Seminar: Special Topics in Musicology		Close study of specifically defined areas in the forefront of musicological research. Individual research papers and class research projects as assigned by the instructor. Permission of instructor.  4 cr.  May be repeated for credit.  (Meets with CFA MU 727.)
CFA	MH	836	Music and Liturgy		This course examines the legacy of music written for liturgical and non-liturgical use, using longer texts. It will trace the origins, formulary, and development of the texts (including discussion of the authors). Case studies from different periods of music history will form the basis of further enquiry. Cultural, social and historical context of the first performance will be discussed, along with an examination of the theology behind the text setting (including, for example the use of numerology and other types of musical symbolism). There will be comparison with other examples in the same genre, discussion of changes in text and approach, and national differences in style and technique. Historically informed performance practice, manuscript and source studies, reception history and comparison of editions will all be used to provide greater understanding of the works.  [ 4 cr.]
CFA	MH	837	Crossroads: Cultural and Musical Perspectives on the Blues		Examination of the blues in its musical and cultural dimensions. Focuses on defining the blues as a place where cultures and styles meet. Chord structure, cultural background, characteristics, major themes, different regional styles and dialects, and its place in history will be examined along with the cultural idea of "crossroads."
CFA	MH	852	Current Trends in Scholarship		Exploration of recent developments in musicology, including published work that contributes to existing areas of musical scholarship, criticism and analysis of new repertories, emerging interpretive frameworks, theories, and approaches.  4 credits.  May be repeated for credit.
CFA	MH	854	Music and Culture		Examines music as both artifact and agent of broader cultural developments.  The seminar will focus on specific musical repertories and practices within their relevant historical, social, and political contexts.  4 cr.  May be repeated for credit.
CFA	MH	860	Research Methods in Ethnomusicology		Required seminar for graduate students in Ethnomusicology. This course will investigate research methods used in ethnomusicology including field methods, transcription and notation of non-Western music, interview techniques, and technology. Students will critique a wide range of musical ethnographies. This course will prepare graduate students in ethnomusicology to conduct original research, and it will introduce ethnomusicological research techniques to graduate students from various disciplines (including but not limited to musicology, music education and anthropology.) Ethnomusicology graduate students will often take this graduate seminar in their second semester, but it could be taken at any time in their two years of enrollment. [ 4 cr.]
CFA	MH	861	Contemplating Ethnomusicology		This graduate seminar is required for graduate students in Ethnomusicology. This course will involve in-depth reading and discussion of key areas of scholarship: music and politics, music and gender, music and religion, music and identity, and other useful paradigms. This course will broaden and deepen the intellectual horizons of graduate students in ethnomusicology and other interested graduate students. Ethnomusicology graduate students will often take this graduate seminar in their third semester, but it could also be taken earlier. [ 4 cr.]
CFA	MH	871	Special Topics in Ethnomusicology		Case study of specifically defined areas in the forefront of ethnomusicological research.  Individual research papers and class research projects as assigned by the instructor.  4 cr.  May be repeated for credit.
CFA	MH	899	Independent Project/Directed Study		Specialized, individually tailored and guided work on projects not connected with a thesis, dissertation or other terminal document, but of particular interest to the graduate student.  Variable 1-3 credits.
CFA	MH	921	Research and Directed Study in Musicology		Supervision of special projects, theses, and dissertations in the history of music. May be repeated for credit. 3 cr.
CFA	ML	501	Piano		
CFA	ML	502	Piano		
CFA	ML	503	Harpsichord		
CFA	ML	504	Harpsichord		
CFA	ML	505	Organ		
CFA	ML	506	Organ		
CFA	ML	507	Voice		
CFA	ML	508	Voice		
CFA	ML	509	Violin		
CFA	ML	510	Violin		
CFA	ML	511	Viola		
CFA	ML	512	Viola		
CFA	ML	513	Cello		
CFA	ML	514	Cello		
CFA	ML	515	Double Bass		
CFA	ML	516	Double Bass		
CFA	ML	517	Flute		
CFA	ML	518	Flute		
CFA	ML	519	Oboe		
CFA	ML	520	Oboe		
CFA	ML	521	Clarinet		
CFA	ML	522	Clarinet		
CFA	ML	523	Bassoon		
CFA	ML	524	Bassoon		
CFA	ML	525	Saxophone		
CFA	ML	526	Saxophone		
CFA	ML	527	Trumpet		
CFA	ML	528	Trumpet		
CFA	ML	529	Horn		
CFA	ML	530	Horn		
CFA	ML	531	Tenor Trombone		
CFA	ML	532	Tenor Trombone		
CFA	ML	533	Euphonium		
CFA	ML	534	Euphonium		
CFA	ML	535	Tuba		
CFA	ML	536	Tuba		
CFA	ML	537	Percussion		
CFA	ML	538	Percussion		
CFA	ML	539	Harp		
CFA	ML	540	Harp		
CFA	ML	543	Lute		
CFA	ML	544	Lute		
CFA	ML	545	Baroque Flute		
CFA	ML	546	Baroque Flute		
CFA	ML	547	Baroque Violin		
CFA	ML	548	Baroque Violin		
CFA	ML	549	Viola Da Gamba		
CFA	ML	550	Viola Da Gamba		
CFA	ML	551	Rep Coach Sngrs		
CFA	ML	552	Rep Coach Sngrs		
CFA	ML	553	Rep Coach Piano		
CFA	ML	554	Rep Coach Piano		
CFA	ML	555	Recorder		
CFA	ML	556	Recorder		
CFA	ML	557	Baroque Oboe		
CFA	ML	558	Baroque Oboe		
CFA	ML	561	Bass Trombone		
CFA	ML	562	Bass Trombone		
CFA	ML	563	Sackbut		
CFA	ML	564	Sackbut		
CFA	ML	591	Baroque Cello		
CFA	ML	592	Baroque Cello		
CFA	ML	597	Baroque Trumpet		
CFA	ML	598	Baroque Trumpet		
CFA	MP	111	Group Piano 1		An introduction to piano performance. Emphasis on music reading, piano technique, basic keyboard harmonization. Open to all beginning-level piano students. 1 cr.
CFA	MP	112	Group Piano 2		Undergraduate Prerequisites: CFA MP111 or placement by audition. A continuation of technique building at the piano developed in CFA MU 151. Focus is on developing aural and visual skills that enable students to perform elementary-level piano music. Introduction to sight-reading, music theory. Open to all students. 1 cr.
CFA	MP	113	Group Piano 3		Undergraduate Prerequisites: CFA MP111 and MP112 or placement by audition. Focus on functional piano, the playing of simple accompaniments and intermediate-level piano music. Introduction to chording and playing by ear. Intermediate-level sight-reading and basic piano ensemble experience, and basic keyboard pattern and transposition. Open to music majors and Boston University students. 1 cr.
CFA	MP	115	Non-major Private Music Instruction: Piano (Hour)		14 1-hour private piano lessons provided by CFA graduate piano major for students not majoring in piano performance. Class is offered to students with or without prior piano experience and no pre-requisites are required. Open to CFA and non-CFA students. Course requires applied music fee. 1 cr.
CFA	MP	116	Non-major Private Music Instruction: Piano (Half-hour)		14 1/2-hour private piano lessons provided by CFA graduate piano major for students not majoring in piano performance. Class is offered to students with or without prior piano experience and no pre-requisites are required. Open to CFA and non-CFA students. Course requires applied music fee. 0.5 cr.
CFA	MP	130	Class Voice		Beginning fundamentals and concepts of vocal techniques. 1 cr. Both semesters.
CFA	MP	131	Phonetics for Singing 1		Undergraduate Prerequisites: Voice majors The study of Italian, French, English, and German lyric diction through use of the international phonetic alphabet. Emphasis on mastering the symbols and sounds of the alphabet and the study of its practical application. Approximately one-half term devoted to work in each language: Italian and French. 1 cr.
CFA	MP	135	Non-major Private Music Instruction: Voice (Hour)		14 1-hour private voice lessons provided by CFA graduate voice major for students not majoring in vocal performance. Class is offered to students with or without prior vocal experience and no pre-requisites are required. Open to CFA and non-CFA students. Course requires applied music fee. 1 cr. Review of music history and literature from the ca. 1750 to the present. 2.0 cr.
CFA	MP	136	Non-major Private Music Instruction: Voice (Half-hour)		14 1/2-hour private voice lessons provided by CFA graduate voice major for students not majoring in vocal performance. Class is offered to students with or without prior vocal experience and no pre-requisites are required. Open to CFA and non-CFA students. Course requires applied music fee. 0.5 cr.
CFA	MP	145	Non-major Private Music Instruction: Strings (Hour)		14 1-hour private instrument lessons provided by CFA graduate string major for students not majoring in string performance. Class is offered to students with or without prior string experience and no pre-requisites are required. Open to CFA and non-CFA students. Course requires applied music fee. 1 cr.
CFA	MP	146	Non-major Private Music Instruction: Strings (Half-hour)		14 1/2-hour private instrument lessons provided by CFA graduate string major for students not majoring in string performance. Class is offered to students with or without prior string experience and no pre-requisites are required. Open to CFA and non-CFA students. Course requires applied music fee. 0.5 cr.
CFA	MP	155	Non-major Private Music Instruction: Woodwinds (Hour)		14 1-hour private instrument lessons provided by CFA graduate woodwind major for students not majoring in woodwind performance. Class is offered to students with or without prior woodwind experience and no pre-requisites are required. Open to CFA and non-CFA students. Course requires applied music fee. 1 cr.
CFA	MP	156	Non-major Private Music Instruction: Woodwinds (Half-hour)		14 1/2-hour private instrument lessons provided by CFA graduate woodwind major for students not majoring in woodwind performance. Class is offered to students with or without prior woodwind experience and no pre-requisites are required. Open to CFA and non-CFA students. Course requires applied music fee. 0.5 cr.
CFA	MP	165	Non-major Private Music Instruction: Brass (Hour)		14 1-hour private instrument lessons provided by CFA graduate brass major for students not majoring in brass performance. Class is offered to students with or without prior brass experience and no pre-requisites are required. Open to CFA and non-CFA students. Course requires applied music fee. 1 cr.
CFA	MP	166	Non-major Private Music Instruction: Brass (Half-hour)		14 1/2-hour private instrument lessons provided by CFA graduate brass major for students not majoring in brass performance. Class is offered to students with or without prior brass experience and no pre-requisites are required. Open to CFA and non-CFA students. Course requires applied music fee. 0.5 cr.
CFA	MP	175	Non-major Private Music Instruction: Percussion (Hour)		14 1-hour private lessons on classical concert percussion provided by CFA graduate percussion major for students not majoring in percussion performance. Class is offered to students with or without prior percussion experience and no pre-requisites are required. Open to CFA and non-CFA students. Course requires applied music fee. 1 cr.
CFA	MP	176	Non-major Private Music Instruction: Percussion (Half-hour)		14 1/2-hour private lessons on classical concert percussion provided by CFA graduate percussion major for students not majoring in percussion performance. Class is offered to students with or without prior percussion experience and no pre-requisites are required. Open to CFA and non-CFA students. Course requires applied music fee. 0.5 cr.
